H359	源自<a href='S:H352'>H352</a>；專有名詞（地名）｜以拉他 或 以祿：高聳的樹叢｜➊位於紅海伸向東北的海灣內的一個港口	אֵילֹות	ʼÊylôwth	ay-loth'	
H360	源自<a href='S:H353'>H353</a>；TWOT-79a；陰性名詞｜➊我的幫助<a href='B:230 22:19'>詩22:19</a>	אֱיָלוּת	ʼĕyâlûwth	eh-yaw-looth'	
H361	可能源自<a href='S:H352'>H352</a>；TWOT-45j；陽性名詞｜➊門廊，前廳，柱廊	אֵילָם	ʼêylâm	ay-lawm'	
H362	<a href='S:H352'>H352</a>的複數；專有名詞（地名）｜以琳：棕櫚｜➊以色列人出埃及後的第二個紮營之地	אֵילִם	ʼÊylim	ay-leem'	
H363	相當於<a href='S:H352'>H352</a>；TWOT-2570；陽性名詞｜➊樹	אִילָן	ʼîylân	ee-lawn'	
H364	源自<a href='S:H352'>H352</a>與<a href='S:H6290'>H6290</a>；專有名詞（地名）｜伊勒巴蘭：巴蘭的手掌｜➊城市兼港口，位於紅海亞喀巴海灣的頂端處<a href='B:10 14:6'>創14:6</a>	אֵיל פָּארָן	ʼÊyl Pâʼrân	ale paw-rawn'	
H365	與<a href='S:H355'>H355</a>同；TWOT-45l；陰性名詞｜➊母鹿，雌性紅鹿｜➋Aijeleth Shahar是詩篇<a href='B:230 22:1'>22</a>篇標題的一部份或許是告訴音樂家用什麼旋律演奏該篇詩<a href='B:230 22:1'>詩22:1</a>	אַיֶּלֶת	ʼayeleth	ah-yeh'-leth	
H366	字根已不使用（驚嚇）；TWOT-80a；形容詞｜➊可怕的，嚇人的<a href='B:260 6:4'>歌6:4</a><a href='B:260 6:10'>,10</a>；<a href='B:420 1:7'>哈1:7</a>	אָיֹם	ʼâyôm	aw-yome'	
H367	與<a href='S:H366'>H366</a>同源；TWOT-80b；陰性名詞｜➊恐佈，害怕	אֵימָה	ʼêymâh	ay-maw'	
H368	<a href='S:H367'>H367</a>的複數形；複數陽性專有名詞｜以米人：恐怖｜➊摩押地早期的居民	אֵימִים	ʼÊymîym	ay-meem'	
H369	疑似源自（沒有）或（不存在）的字根型；TWOT-81；實名詞 否定詞 副詞 附介系詞｜➊無物，不，空無名詞｜ⓐ無物，空無否定詞ⓑ不ⓒ沒有（財產）副詞ⓓ沒有附介系詞ⓔ缺乏	אַיִן	ʼayin	ah'-yin	
H370	可能與<a href='S:H369'>H369</a>相同，取其質詢之意（比較<a href='S:H336'>H336</a>）；TWOT-75f；疑問副詞｜➊哪裡？何處？	אַיִן	ʼayin	ah-yin'	
H371	369縮寫型；TWOT-81；疑問 副詞｜➊豈沒有……嗎？<a href='B:90 21:8'>撒上21:8</a>	אִין	ʼîyn	een	
H372	源自<a href='S:H336'>H336</a>與<a href='S:H5828'>H5828</a>；陽性專有名詞｜伊以謝：無援｜➊瑪拿西之一後代<a href='B:40 26:30'>民26:30</a>	אִיעֶזֵר	ʼÎyʻezêr	ee-eh'-zer	
H373	源自<a href='S:H372'>H372</a>的種族名稱；形容詞｜伊以謝族：無援｜➊伊以謝宗族之一員<a href='B:40 26:30'>民26:30</a>	אִיעֶזְרִי	ʼÎyʻezrîy	ee-ez-ree'	
H374	源自埃及文；TWOT-82；陰性名詞｜➊伊法｜ⓐ乾物的度量衡單位，一伊法等於3細亞，10俄梅珥；和液體度量衡單位罷特相同；（約為英制9加侖（40公升）,｜ⓑ度量或盛裝的容器	אֵיפָה	ʼêyphâh	ay-faw'	
H375	源自<a href='S:H335'>H335</a>與<a href='S:H6311'>H6311</a>；TWOT-75h；疑問副詞｜➊哪裡？➋哪一種？	אֵיפֹה	ʼêyphôh	ay-fo'	
H376	沿用<a href='S:H582'>H582</a>，或可能源自已不使用的字根（現存的）；TWOT-83a；陽性名詞｜➊人類｜ⓐ男人，男性（相對於女人，女性）ⓑ丈夫ⓒ人類，人（相對於神）ⓓ僕人ⓔ全人類ⓕ優勝者ⓖ偉人➋任何人➌每個人	אִישׁ	ʼîysh	eesh	
H377	源自<a href='S:H376'>H376</a>的動名詞；TWOT-83a；動詞｜➊（Hithpalel）做一個男子漢，表現出男子氣概<a href='B:290 46:8'>賽46:8</a>	אִישׁ	ʼîysh	eesh	
H378	源自<a href='S:H376'>H376</a>與<a href='S:H1322'>H1322</a>；陽性專有名詞（人名）｜伊施波設：羞恥之人｜➊掃羅仍存活的兒子（未在對非利士人戰役中被殺），當大衛在猶大作王時，他作以色列王七年；被手下叛殺後，大衛統一了以色列王國	אִישׁ־בֹּשֶׁת	ʼÎysh-Bôsheth	eesh-bo'-sheth	
H379	源自<a href='S:H376'>H376</a>與<a href='S:H1935'>H1935</a>；陽性專有名詞（人名）｜伊施荷：在上位者｜➊屬約旦河東的半瑪拿西支派的人<a href='B:130 7:18'>代上7:18</a>	אִישְׁהֹוד	ʼÎyshᵉhôwd	eesh-hode'	
H380	源自<a href='S:H376'>H376</a>的小詞；TWOT-83b；陽性名詞｜➊眼睛的瞳仁➋深沉的黑暗	אִישֹׁון	ʼîyshôwn	ee-shone'	
H381	源自<a href='S:H376'>H376</a>與<a href='S:H2428'>H2428</a>；陽性名詞｜➊大能的勇士，英勇的人	אִישׁ־חַיִל	ʼÎysh-Chayil	eesh-khah'-yil	
H382	源自<a href='S:H376'>H376</a>與<a href='S:H2897'>H2897</a>；專有名詞（地名）｜陀伯：陀伯人｜➊在上約旦的一個地區，約在基列的北方或東北方<a href='B:100 10:6'>撒下10:6</a><a href='B:100 10:8'>,8</a>	אִישׁ־טֹוב	ʼÎysh-Ṭôwb	eesh-tobe'	
H383	相當於<a href='S:H3426'>H3426</a>；TWOT-2572；質詞/實名詞｜➊有一個（單數），有（複數）	אִיתַי	ʼîythay	ee-thah'ee	
H384	可能源自<a href='S:H837'>H837</a>與<a href='S:H410'>H410</a>；陽性專有名詞｜以鐵：神與我同在｜➊亞古珥的門徒<a href='B:240 30:1'>箴30:1</a>｜➋在尼希米時代一便雅憫人<a href='B:160 11:7'>尼11:7</a>	אִיתִיאֵל	ʼÎythîyʼêl	eeth-ee-ale'	
H385	源自<a href='S:H339'>H339</a>與<a href='S:H8558'>H8558</a>；陽性專有名詞（人名）｜以他瑪：棕櫚岸｜➊亞倫的第四個兒子（亦是其幼子）	אִיתָמָר	ʼÎythâmâr	eeth-aw-mawr'	
H386	字根已不使用（持續）；TWOT-935a；形容詞｜➊永久的，不變的，長年持續的，永流的｜ⓐ永流的（溪流）｜ⓑ永存，永遠的，持久的（比喻用法）	אֵיתָן	ʼêythân	ay-thawn'	
H387	與<a href='S:H386'>H386</a>同；陽性專有名詞｜以探：堅忍｜➊一位以其智慧出名的以斯拉人<a href='B:110 4:31'>王上4:31</a>｜➋猶大的一名孫子，亞撒利雅的父親<a href='B:130 2:6'>代上2:6</a><a href='B:130 2:7'>,7</a><a href='B:130 2:8'>,8</a>｜➌一名哥轄人，利未的後裔<a href='B:130 6:42'>代上6:42</a>｜➍米拉利人古沙雅的兒子，利未的後裔<a href='B:130 15:17'>代上15:17</a>	אֵיתָן	ʼÊythân	ay-thawn'	
H388	<a href='S:H386'>H386</a>的複數；陽性專有名詞｜以他念：永久的｜➊猶太曆法的第七個月，相當於現行西曆的十至十一月；因溪水恆常流動而如此命名。<a href='B:110 8:2'>王上8:2</a>	אֵיתָנִים	ʼÊythânîym	ay-thaw-neem'	
H389	近似<a href='S:H403'>H403</a>；TWOT-84；副詞｜➊真正地，確實地（加強語氣）｜➋然而，只有，但是，還沒（限制性詞語）	אַךְ	ʼak	ak	
H390	字根已不使用（加強）；專有名詞（地名）｜亞甲：精細的｜➊位於北巴比倫及附近範圍的一個城市<a href='B:10 10:10'>創10:10</a>	אַכַּד	ʼAkkad	ak-kad'	
H391	源自<a href='S:H3576'>H3576</a>；TWOT-970b；形容詞｜➊欺騙的，令人失望的	אַכְזָב	ʼakzâb	ak-zawb'	
H392	源自<a href='S:H391'>H391</a>；專有名詞（地名）｜亞革悉：欺騙｜➊猶大西邊低地的小鎮｜➋亞設的城，位於加利利海邊	אַכְזִיב	ʼAkzîyb	ak-zeeb'	
H393	字根已不使用（（行事嚴厲））；TWOT-971a；形容詞｜➊兇猛的，殘忍的	אַכְזָר	ʼakzâr	ak-zawr'	
H394	源自<a href='S:H393'>H393</a>；TWOT-971b；形容詞｜➊殘忍的	אַכְזָרִי	ʼakzârîy	ak-zawr-ree'	
H395	源自<a href='S:H394'>H394</a>；TWOT-971c；陰性名詞｜➊殘忍，凶猛	אַכְזְרִיּוּת	ʼakzᵉrîyûwth	ak-ze-ree-ooth'	
H396	源自<a href='S:H398'>H398</a>；TWOT-85c；陰性名詞｜➊食物，進餐<a href='B:110 19:8'>王上19:8</a>	אֲכִילָה	ʼăkîylâh	ak-ee-law'	
H397	字源不詳；陽性專有名詞（人名）｜亞吉：我將使黑暗臨到（使人驚嚇）或僅有一人｜➊在迦特的非利士人的王	אֲכִישׁ	ʼĂkîysh	aw-keesh'	
H398	字根型；TWOT-85；動詞｜➊吃，吞噬，燒毀，餵養｜ⓐ（Qal）①吃（以人為主詞）②吃，吞噬（野獸與鳥類的）③吞噬，燒滅（火的）④吞噬，除滅（刀劍的）⑤吞噬，燒毀，毀滅（無生命物的-亦即瘟疫，乾旱）⑥吞噬（壓迫者的）｜ⓑ（Niphal）①被吃（被人）②被吞噬，被燒毀（被火）③被荒廢，被毀滅（被活物）｜ⓒ（Pual）①使……吃，餵食②使吞噬｜ⓓ（Hiphil）①餵養②使……吃｜ⓔ（Piel）①燒毀	אָכַל	ʼâkal	aw-kal'	
H399	相當於398；TWOT-2573；動詞｜➊吃，吞噬｜ⓐ（P'al）①（野獸）吃<a href='B:340 4:30'>但4:30</a>②在異象中野獸吞噬③咬得他體無完膚（表示中傷誹謗他人）<a href='B:340 6:24'>但6:24</a>	אֲכַל	ʼăkal	ak-al'	
H400	源自<a href='S:H398'>H398</a>；TWOT-85a；陽性名詞｜➊食物（穀類，肉類）｜➋糧食供應｜➌用餐時間	אֹכֶל	ʼôkel	o'-kel	
H401	明顯地從<a href='S:H398'>H398</a>而來；陽性專有名詞（人名）｜烏甲：傾聽｜➊亞古珥的學生或門徒<a href='B:240 30:1'>箴30:1</a>	אֻכָל	ʼUkâl	oo-kawl'	
H402	源自<a href='S:H401'>H401</a>；TWOT-85b；陰性名詞｜➊食物｜ⓐ食物，可吃之物｜ⓑ被野獸吞噬（比喻用法）｜ⓒ在火中燃燒①祭物②孩子③審判	אׇכְלָה	ʼoklâh	ok-law'	
H403	源自<a href='S:H3559'>H3559</a>，比較<a href='S:H3651'>H3651</a>；TWOT-86；副詞｜➊必定，誠然，確實｜ⓐ必定，確實（強烈肯定語氣）｜ⓑ然而其實，然而的確（強調一對比）	אָכֵן	ʼâkên	aw-kane'	
H404	字根型；TWOT-87；動詞｜➊催逼，促請｜ⓐ（Qal）催逼<a href='B:240 16:26'>箴16:26</a>	אָכַף	ʼâkaph	aw-kaf'	
H405	源自<a href='S:H404'>H404</a>；TWOT-87a；陽性名詞｜➊壓力<a href='B:220 33:7'>伯33:7</a>	אֶכֶף	ʼekeph	eh'-kef	
H406	字根已不使用；意為挖掘；TWOT-88a；陽性名詞｜➊耕地的，種田的	אִכָּר	ʼikkâr	ik-kawr'	
H407	源自<a href='S:H3784'>H3784</a>；專有名詞（地名）｜押煞：我將被迷惑｜➊在迦南北部迦密山腳下的城巿	אַכְשָׁף	ʼAkshâph	ak-shawf'	
H408	否定語助詞，近似<a href='S:H3808'>H3808</a>；TWOT-90；否定副詞｜➊不，無，也不，或是，無物（表示願望或偏好）｜ⓐ不，不容（與動詞合用）｜ⓑ不要……（與動詞合用，動詞可省略）｜ⓒ不，無（用於詩體）｜ⓓ不（與實名詞合用）｜ⓓ無物（用作實名詞）	אַל	ʼal	al	
H409	相當於<a href='S:H408'>H408</a>；TWOT-2574；副詞｜➊不要，不容	אַל	ʼal	al	
H410	<a href='S:H352'>H352</a>的縮寫型；TWOT-93a；陽性名詞｜➊神，媲美神祇的人，大有能力的人｜ⓐ大有能力，有地位的人，大英雄｜ⓑ眾天使｜ⓒ神祇，假神，外邦神｜ⓓ以色列的獨一真神｜➋能力，力量	אֵל	ʼêl	ale	
H411	指示質詞/語助詞（僅用於複數）；TWOT-92；指示代名詞 複數｜➊這些，那些	אֵל	ʼêl	ale	
H412	相當於<a href='S:H411'>H411</a>；TWOT-02575；指示代名詞｜➊這些<a href='B:150 5:15'>拉5:15</a>	אֵל	ʼêl	ale	
H413	基本語助詞；TWOT-91；介系詞｜➊往……向著……朝著……（指動作）｜➋入……（只限實際進去的動作）｜ⓐ在……當中｜➌向著（指方向，不一定是身體的動作）｜➍衝著（不友善的動作或趨勢）｜➎除……之外，對著……｜➏關於，有關，就……而論，由於｜➐按照（規矩或標準）｜➑在……，……旁，（表達一個人的在場）｜➒之間，在……之內，向……之內，到……｜（置於其他介系詞之首，增添動作或方向）	אֵל	ʼêl	ale	
H414	<a href='S:H424'>H424</a>的變異型；陽性專有名詞（人名）｜以拉：橡樹｜➊一位所羅門王官員示每的父親<a href='B:110 4:18'>王上4:18</a>	אֵלָא	ʼÊlâʼ	ay-law'	
H415	源自<a href='S:H410'>H410</a>與<a href='S:H430'>H430</a>和<a href='S:H3478'>H3478</a>；專有名詞（物件）｜伊利伊羅伊以色列：以色列全能的神｜➊雅各為一座壇所取的名字<a href='B:10 33:20'>創33:20</a>	אֵל אֱלֹהֵי יִשְׂרָאֵל	ʼÊl ʼĕlôhêy Yisrâʼêl	ale el-o-hay' yis-rawale'	
H416	源自<a href='S:H410'>H410</a>與<a href='S:H1008'>H1008</a>；專有名詞（地名）｜伊勒‧伯特利：伯特利（神的家）之神｜➊神向雅各顯現之處<a href='B:10 35:7'>創35:7</a>	אֵל בֵּית־אֵל	ʼÊl Bêyth-ʼÊl	ale bayth-ale'	
H417	源自<a href='S:H410'>H410</a>與<a href='S:H1378'>H1378</a>；TWOT-89a；陽性名詞｜➊冰雹（字面上意思-上帝的珍珠）	אֶלְגָּבִישׁ	ʼelgâbîysh	el-gaw-beesh'	
H418	由<a href='S:H484'>H484</a>字母易位而來；TWOT-89b；陽性名詞 植物名｜➊一種樹（產於黎巴嫩），檀香樹	אַלְגּוּמִּים	ʼalgûwmmîym	al-goom-meem'	
H419	源自<a href='S:H410'>H410</a>與<a href='S:H1730'>H1730</a>；陽性專有名詞（人名）｜伊利達：上帝已經喜愛｜➊兩位在以色列營地裡說預言的長老之一<a href='B:40 11:26'>民11:26-27</a>	אֶלְדָּד	ʼEldâd	el-dad'	
H420	源自<a href='S:H410'>H410</a>與<a href='S:H3045'>H3045</a>；陽性專有名詞（人名）｜以勒大：神已經知道｜➊米甸的兒子或後裔	אֶלְדָּעָה	ʼEldâʻâh	el-daw-aw'	
H421	字根型，相當於<a href='S:H422'>H422</a>祈願的意思；TWOT-95；動詞｜➊（Qal）悲嘆，哭泣<a href='B:360 1:8'>珥1:8</a>	אָלָה	ʼâlâh	aw-law'	
H422	字根型；TWOT-94；動詞｜➊發誓，咒詛｜ⓐ（Qal）①發誓，發誓言（在上帝面前）②咒詛｜ⓑ（Hiphil）①使發誓說真話，嚴令	אָלָה	ʼâlâh	aw-law'	
H423	源自<a href='S:H422'>H422</a>；TWOT-91a；陰性名詞｜➊誓言｜ⓐ作證的誓言｜ⓑ立約的誓言｜ⓒ出自於神的咒詛	אָלָה	ʼâlâh	aw-law'	
H424	源自<a href='S:H352'>H352</a>；TWOT-45h；陰性名詞｜➊松脂，栗樹，橡樹	אֵלָה	ʼêlâh	ay-law'	
H425	與<a href='S:H424'>H424</a>同；陽性專有名詞，地名｜以拉：橡樹｜➊以東的族長<a href='B:10 36:41'>創36:41</a>；<a href='B:130 1:52'>代上1:52</a>｜➋以色列王，在位兩年，是巴沙的兒子｜➌以色列王何細亞的父親｜➍迦勒的兒子<a href='B:130 4:15'>代上4:15</a>｜➎烏西的兒子<a href='B:130 9:8'>代上9:8</a>	אֵלָה	ʼÊlâh	ay-law'	
H426	相當於<a href='S:H433'>H433</a>；TWOT-2576；陽性名詞｜➊神，獨一的神｜ⓐ神，異教徒的神｜ⓑ（以色列人的）唯一真神	אֱלָהּ	ʼĕlâhh	el-aw'	
H427	<a href='S:H424'>H424</a>的變化；TWOT-100a；陽性名詞｜➊橡樹<a href='B:60 24:26'>書24:26</a>	אַלָּה	ʼallâh	al-law'	
H428	從<a href='S:H411'>H411</a>擴展來的；TWOT-92；指示代名詞 複數｜➊這些	אֵלֶּה	ʼêl-leh	ale'-leh	
H429	對應於<a href='S:H428'>H428</a>；TWOT-2577；陽性，複數指示代名詞｜➊這些<a href='B:300 10:11'>耶10:11</a>	אֵלֶּה	ʼêlleh	ale'-leh	
H430	<a href='S:H433'>H433</a>的複數形；TWOT-93c；複數陽性名詞｜➊（複數）｜ⓐ統治者，審判官｜ⓑ有神性的｜ⓒ天使｜ⓓ眾神｜➋（加強語氣複數-單數意思）｜ⓐ男神，女神｜ⓑ像神的｜ⓒ神的工作，或是特別屬於神的東西｜ⓓ獨一的（真）神｜ⓔ大寫的神（God）	אֱלֹהִים	ʼĕlôhîym	el-o-heem'	
H431	可能是<a href='S:H412'>H412</a>的擴展型；TWOT-2578；感嘆詞｜➊看哪	אֲלוּ	ʼălûw	al-oo'	
H432	可能源自<a href='S:H408'>H408</a>；TWOT-96；連接詞｜➊倘若，雖然（和事實相反）	אִלּוּ	ʼillûw	il-loo'	
H433	可能為擴展型（加強語），源自<a href='S:H410'>H410</a>；TWOT-93b；陽性名詞｜➊神（用於古詩歌體）｜➋假神	אֱלֹוהַּ	ʼĕlôwahh	el-o'-ah	
H434	用於<a href='S:H457'>H457</a>；TWOT-99a；形容詞｜➊沒價值，不足<a href='B:300 14:14'>耶14:14</a>	אֱלוּל	ʼĕlûwl	el-ool'	
H435	也許是外來語；TWOT-97；名詞｜以祿月：空無｜➊以色列第六個月，是現在的八、九月<a href='B:160 6:15'>尼6:15</a>	אֱלוּל	ʼĔlûwl	el-ool'	
H436	<a href='S:H352'>H352</a>擴展型；TWOT-45i；陽性名詞｜➊（產生松節油的）篤耨香樹	אֵלֹון	ʼêlôwn	ay-lone'	
H437	<a href='S:H436'>H436</a>的變化型；TWOT-100b；陽性名詞｜➊橡樹	אַלֹּון	ʼallôwn	al-lone'	
H438	與<a href='S:H437'>H437</a>同；陽性專有名詞（地名）人名｜亞龍：大樹或橡樹｜➊拿弗他利的一個城市<a href='B:60 19:33'>書19:33</a>｜➋一個西緬人<a href='B:130 4:37'>代上4:37</a>	אַלֹּון	ʼAllôwn	al-lone'	
H439	源自<a href='S:H437'>H437</a>與<a href='S:H1068'>H1068</a>的變化形；專有名詞（地名）｜亞倫巴古：哭泣的橡樹｜➊（利百加的奶母）底波拉的墳地，靠近伯特利<a href='B:10 35:8'>創35:8</a>	אַלֹּון בָּכוּת	ʼAllôwn Bâkûwth	al-lone' baw-kooth'	
H440	<a href='S:H438'>H438</a>的種族名稱；形容詞｜以倫族人：力量或松香：一處平原｜➊以倫的一個部族<a href='B:40 26:26'>民26:26</a>	אֵלֹונִי	ʼÊlôwnîy	ay-lo-nee'	
H441	源自<a href='S:H502'>H502</a>；TWOT-109b｜形容詞➊經馴養的，馴服的｜陽性名詞➋朋友，密友➌牛群<a href='B:230 144:14'>詩144:14</a>➍首領，族長	אַלּוּף	ʼallûwph	al-loof'	
H442	字源不明；專有名詞（地名）｜亞錄：我要揉（麵包）｜➊在出埃及之後的一個曠野營地<a href='B:40 33:13'>民33:13-14</a>	אָלוּשׁ	ʼÂlûwsh	aw-loosh'	
H443	源自<a href='S:H410'>H410</a>與<a href='S:H2064'>H2064</a>；陽性專有名詞（人名）｜以利薩巴：神已賜與｜➊幫助大衛的一位迦得勇士<a href='B:130 12:12'>代上12:12</a>｜➋一位可拉家族的利未人<a href='B:130 26:7'>代上26:7</a>	אֶלְזָבָד	ʼElzâbâd	el-zaw-bawd'	
H444	字根型；TWOT-98；動詞｜➊（Niphal）道德上被敗壞，被污染	אָלַח	ʼâlach	aw-lakh'	
H445	源自<a href='S:H410'>H410</a>與<a href='S:H2603'>H2603</a>；陽性專有名詞（人名）｜伊勒哈難：神是有慈愛的｜➊睚珥（雅雷俄珥金）的兒子，曾和迦特人作戰<a href='B:100 21:19'>撒下21:19</a>；<a href='B:130 20:5'>代上20:5</a>｜➋朵多的兒子，是大衛王手下的勇士之一<a href='B:100 23:24'>撒下23:24</a>；<a href='B:130 11:26'>代上11:26</a>	אֶלְחָנָן	ʼElchânân	el-khaw-nawn'	
H446	源自<a href='S:H410'>H410</a>與<a href='S:H1'>H1</a>；陽性專有名詞（人名）｜以利押：我神為父或神是父｜➊希倫的兒子，在曠野中為西布倫支派的首領｜➋流便族首領，大坍和亞比蘭的父親｜➌大衛的長兄｜➍一位利未樂師｜➎一位大衛的迦得族勇士｜➏一位哥轄族人	אֱלִיאָב	ʼĔlîyʼâb	el-ee-awb'	
H447	源自<a href='S:H410'>H410</a>；陽性專有名詞（人名）｜以列：我的神是神或伊勒是神｜➊撒母耳的先祖，哥轄族長<a href='B:130 6:34'>代上6:34</a>｜➋大衛軍中兩三位同名的將領<a href='B:130 11:46'>代上11:46</a><a href='B:130 11:47'>,47</a>; <a href='B:130 12:11'>12:11</a>｜➌一位瑪拿西族長<a href='B:130 5:24'>代上5:24</a>｜➍兩位便雅憫族長<a href='B:130 8:20'>代上8:20</a><a href='B:130 8:22'>,22</a>｜➎希伯崙族長<a href='B:130 15:9'>代上15:9</a><a href='B:130 15:11'>,11</a>｜➏一名利未人<a href='B:130 31:13'>代上31:13</a>	אֱלִיאֵל	ʼĔlîyʼêl	el-ee-ale'	
H448	源自<a href='S:H410'>H410</a>與<a href='S:H225'>H225</a>；陽性專有名詞（人名）｜以利亞他：神已來了｜➊在大衛朝班中的一位希幔家族的樂師	אֱלִיאָתָה	ʼĔlîyʼâthâh	el-ee-aw-thaw'	
H449	與<a href='S:H419'>H419</a>同源；陽性專有名詞（人名）｜以利達：我神已喜愛｜➊便雅憫族首領，幫忙分配其支派所分得的應許之地<a href='B:40 34:21'>民34:21</a>	אֱלִידָד	ʼĔlîydâd	el-ee-dawd'	
H450	源自<a href='S:H410'>H410</a>與<a href='S:H3045'>H3045</a>；陽性專有名詞（人名）｜以利雅大 或 以利亞大：神知道｜➊大衛王的一個兒子<a href='B:100 5:16'>撒下5:16</a>；<a href='B:130 3:8'>代上3:8</a>｜➋一位便雅憫支派戰士的領袖<a href='B:140 17:17'>代下17:17</a>｜➌一位亞蘭人，他是所羅門王的敵人利遜的父親<a href='B:110 11:23'>王上11:23</a>	אֶלְיָדָע	ʼElyâdâʻ	el-yaw-daw'	
H451	源自<a href='S:H422'>H422</a>（原有（強度）之意）；TWOT-95a；陰性名詞｜➊（羊的）肥尾巴（一種東方的珍饈）	אַלְיָה	ʼalyâh	al-yaw'	
H452	源自<a href='S:H410'>H410</a>與<a href='S:H3050'>H3050</a>；陽性專有名詞（人名）｜以利雅 或 以利亞：我神是耶和華或雅巍是上帝｜➊亞哈王統治期間的先知｜➋便亞憫人耶羅罕的兒子<a href='B:130 8:27'>代上8:27</a>｜➌流亡期間，亞攔與其外邦妻子的兒子<a href='B:150 10:26'>拉10:26</a>｜➍流亡期間，有外邦妻子的記司的兒子<a href='B:150 10:21'>拉10:21</a>	אֵלִיָּה	ʼÊlîyâh	ay-lee-yaw'	
H453	源自<a href='S:H410'>H410</a>與<a href='S:H1931'>H1931</a>；陽性專有名詞｜以利戶：他是我的神｜➊譴責約伯與其三位朋友的年輕人｜➋一位以法蓮人，掃羅王的曾祖父<a href='B:90 1:1'>撒上1:1</a>｜➌大衛王手下的一位瑪拿西的軍長<a href='B:130 12:20'>代上12:20</a>｜➍可拉族人示瑪雅的兒子，他是負責守門的壯士之一<a href='B:130 26:7'>代上26:7</a>｜➎大衛的一位哥哥<a href='B:130 27:18'>代上27:18</a>	אֱלִיהוּ	ʼĔlîyhûw	el-ee-hoo'	
H454	源自<a href='S:H413'>H413</a>與<a href='S:H3068'>H3068</a>與<a href='S:H5869'>H5869</a>；陽性專有名詞（人名）｜以利約乃：我眼向耶和華看｜➊可拉的聖殿守門者，米施利米雅的兒子<a href='B:130 26:3'>代上26:3</a>｜➋在被擄期間娶外邦女子的一個人<a href='B:150 8:4'>拉8:4</a>｜➌大衛的後裔<a href='B:130 3:23'>代上3:23</a><a href='B:130 3:24'>,24</a>｜➍西緬的後裔<a href='B:130 4:36'>代上4:36</a>｜➎一個便雅憫人，比結的兒子<a href='B:130 7:8'>代上7:8</a>｜➏以斯拉時代的祭司<a href='B:150 10:22'>拉10:22</a>｜➐以斯拉時代的祭司<a href='B:150 10:27'>拉10:27</a>｜➑以斯拉時代的祭司<a href='B:160 12:41'>尼12:41</a>	אֶלְיְהֹועֵינַי	ʼElyᵉhôwʻêynay	el-ye-ho-ay-nah'ee	
H455	源自<a href='S:H410'>H410</a>與<a href='S:H2244'>H2244</a>；陽性專有名詞（人名）｜以利雅哈巴：神穩藏了｜➊大衛王的英勇戰士之一	אֶלְיַחְבָּא	ʼElyachbâʼ	el-yakh-baw'	
H456	源自<a href='S:H410'>H410</a>與<a href='S:H2779'>H2779</a>；陽性專有名詞（人名）｜以利何烈：秋神？｜➊所羅門王手下的一位書記<a href='B:110 4:3'>王上4:3</a>	אֱלִיחֹרֶף	ʼĔlîychôreph	el-ee-kho'-ref	
H457	顯然源自<a href='S:H408'>H408</a>；TWOT-99a；陽性名詞｜➊虛無的，沒有好處的，沒價值的｜ⓐ醫師，牧羊人，占卜的｜ⓑ關於假神的	אֱלִיל	ʼĕlîyl	el-eel'	
H458	源自<a href='S:H410'>H410</a>與<a href='S:H4428'>H4428</a>；陽性專有名詞（人名）｜以利米勒：我的神是王｜➊拿俄米的丈夫	אֱלִימֶלֶךְ	ʼĔlîymelek	el-ee-meh'-lek	
H459	<a href='S:H412'>H412</a>的擴展型；TWOT-2579；指示代名詞｜➊這些	אִלֵּין	ʼillêyn	il-lane'	
H460	源自<a href='S:H410'>H410</a>與<a href='S:H3254'>H3254</a>；陽性專有名詞（人名）｜以利雅薩：上帝已加添｜➊在曠野人口普查時的迦得族首領｜➋革順人的首領<a href='B:40 3:24'>民3:24</a>	אֶלְיָסָף	ʼElyâçâph	el-yaw-sawf'	
H461	源自<a href='S:H410'>H410</a>與<a href='S:H5828'>H5828</a>；陽性專有名詞（人名）｜以利以謝：神是幫助｜➊亞伯拉罕的僕人，是大馬士革人<a href='B:10 15:2'>創15:2</a>｜➋摩西的兒子<a href='B:20 18:4'>出18:4</a>｜➌便雅憫人<a href='B:130 7:8'>代上7:8</a>｜➍幫忙運約櫃的一個祭司<a href='B:130 15:24'>代上15:24</a>｜➎流便人<a href='B:130 27:16'>代上27:16</a>｜➏向約沙法說預言的先知<a href='B:140 20:37'>代下20:37</a>｜➐一利未首領 {<a href='B:150 8:16'>拉8:16</a> }｜➑哈琳的兒子<a href='B:150 10:31'>拉10:31</a>｜➒娶外邦女子為妻的祭司<a href='B:150 10:18'>拉10:18</a>	אֱלִיעֶזֶר	ʼĔlîyʻezer	el-ee-eh'-zer	
H462	可能是<a href='S:H454'>H454</a>的省略型；陽性專有名詞｜以利乃：我的眼向著神｜➊一名便雅憫人<a href='B:130 8:20'>代上8:20</a>	אֱלִיעֵינַי	ʼĔlîyʻêynay	el-ee-ay-nah'ee	
H463	源自<a href='S:H410'>H410</a>與<a href='S:H5971'>H5971</a>；陽性專有名詞（人名）｜以連：神是親屬｜➊拔示巴的父親<a href='B:100 11:3'>撒下11:3</a>｜➋一位基羅人，是大衛王的勇士之一<a href='B:100 23:34'>撒下23:34</a>	אֱלִיעָם	ʼĔlîyʻâm	el-ee-awm'	
